module_code,module_name,coordinator,year,semester,category,skill_name,level
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Critical Thinking,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Detail-Orientated Skills,0
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Innovation,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Integrated Problem-solving,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Interpersonal Skills,0
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Leadership,0
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Reliability,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Resourcefulness,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Self-awareness,0
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Self-motivation,3
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Teamwork & Collaboration,0
BIOU6BE,Behavioural Ecology,Andre Gilburn,3,6,personal,Time Management,3
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,AI (generative) Competency,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Computer Programming,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Data Management,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Effective Email Communication,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Geographical Information Systems (GIS),0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Graphic Design,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Modelling,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Presentation Software,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Remote Meeting/Collaborative Software,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Remote Sensing (data collection and analysis),0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Social Media,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Spreadsheet Creation and Management,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Statistical Programmes,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,computational,Word Processing,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Application of Remote Observations,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Conducting Transects,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Core Skills,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Drone Observations,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Environmental Impact Assessment,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,GPS Usage,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Health and Safety Competency,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Mapping Skills,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Sampling: In-situ Monitoring,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Sampling: Physical Collection,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,field,Species Monitoring,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Accurate Result Reporting,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Air Quality Analysis,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Chemical Handling,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Developing and Implementing SOPs,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Good Laboratory Practices (GLP),2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Maintaining Lab Notebooks,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Microscopy,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Operating Lab Equipment,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Physical Chemical Analysis,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Pipetting,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Sample Preparation and Handling,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Soil Quality Assessment,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,lab,Water Quality Assessment,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Adaptability,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Verbal Communication,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Written Communication,2
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Conflict Resolution,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Critical Thinking,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Detail-Orientated Skills,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Innovation,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Integrated Problem-solving,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Interpersonal Skills,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Leadership,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Reliability,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Resourcefulness,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Self-awareness,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Self-motivation,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Teamwork & Collaboration,0
BIOU9AP,Animal Physiology,Tim Whalley,3,5,personal,Time Management,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,AI (generative) Competency,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Computer Programming,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Data Management,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Effective Email Communication,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Geographical Information Systems (GIS),0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Graphic Design,2
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Modelling,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Presentation Software,1
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Remote Meeting/Collaborative Software,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Remote Sensing (data collection and analysis),0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Social Media,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Spreadsheet Creation and Management,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Statistical Programmes,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,computational,Word Processing,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Application of Remote Observations,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Conducting Transects,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Core Skills,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Drone Observations,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Environmental Impact Assessment,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,GPS Usage,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Health and Safety Competency,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Mapping Skills,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Sampling: In-situ Monitoring,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Sampling: Physical Collection,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,field,Species Monitoring,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Accurate Result Reporting,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Air Quality Analysis,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Chemical Handling,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Developing and Implementing SOPs,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Good Laboratory Practices (GLP),0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Maintaining Lab Notebooks,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Microscopy,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Operating Lab Equipment,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Physical Chemical Analysis,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Pipetting,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Risk Assessments,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Sample Preparation and Handling,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Soil Quality Assessment,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,lab,Water Quality Assessment,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Adaptability,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Verbal Communication,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Written Communication,2
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Conflict Resolution,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Critical Thinking,2
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Detail-Orientated Skills,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Innovation,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Integrated Problem-solving,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Interpersonal Skills,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Leadership,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Reliability,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Resourcefulness,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Self-awareness,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Self-motivation,1
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Teamwork & Collaboration,0
BIOU2PH,Introduction to Physiology,Tim Whalley,1,2,personal,Time Management,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,AI (generative) Competency,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Computer Programming,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Data Management,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Effective Email Communication,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Geographical Information Systems (GIS),0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Graphic Design,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Modelling,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Presentation Software,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Remote Meeting/Collaborative Software,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Remote Sensing (data collection and analysis),0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Social Media,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Spreadsheet Creation and Management,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Statistical Programmes,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,computational,Word Processing,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Application of Remote Observations,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Conducting Transects,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Core Skills,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Drone Observations,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Environmental Impact Assessment,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,GPS Usage,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Health and Safety Competency,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Mapping Skills,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Sampling: In-situ Monitoring,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Sampling: Physical Collection,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,field,Species Monitoring,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Accurate Result Reporting,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Air Quality Analysis,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Chemical Handling,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Developing and Implementing SOPs,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Good Laboratory Practices (GLP),1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Maintaining Lab Notebooks,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Microscopy,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Operating Lab Equipment,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Physical Chemical Analysis,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Pipetting,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Risk Assessments,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Sample Preparation and Handling,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Soil Quality Assessment,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,lab,Water Quality Assessment,0
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Adaptability,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Verbal Communication,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Written Communication,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Conflict Resolution,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Critical Thinking,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Detail-Orientated Skills,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Innovation,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Integrated Problem-solving,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Interpersonal Skills,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Leadership,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Reliability,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Resourcefulness,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Self-awareness,1
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Self-motivation,2
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Teamwork & Collaboration,3
ENVU5S5,Living Soils,Carmen Rosa Medina-Carmona,3,5,personal,Time Management,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,AI (generative) Competency,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Computer Programming,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Data Management,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Effective Email Communication,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Geographical Information Systems (GIS),0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Graphic Design,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Modelling,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Presentation Software,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Remote Meeting/Collaborative Software,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Remote Sensing (data collection and analysis),0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Social Media,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Spreadsheet Creation and Management,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Statistical Programmes,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,computational,Word Processing,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Application of Remote Observations,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Conducting Transects,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Core Skills,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Drone Observations,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Environmental Impact Assessment,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,GPS Usage,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Health and Safety Competency,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Mapping Skills,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Sampling: In-situ Monitoring,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Sampling: Physical Collection,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,field,Species Monitoring,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Accurate Result Reporting,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Air Quality Analysis,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Chemical Handling,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Developing and Implementing SOPs,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Good Laboratory Practices (GLP),0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Maintaining Lab Notebooks,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Microscopy,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Operating Lab Equipment,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Physical Chemical Analysis,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Pipetting,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Risk Assessments,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Sample Preparation and Handling,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Soil Quality Assessment,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,lab,Water Quality Assessment,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Adaptability,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Verbal Communication,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Written Communication,3
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Conflict Resolution,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Critical Thinking,3
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Detail-Orientated Skills,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Innovation,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Integrated Problem-solving,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Interpersonal Skills,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Leadership,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Reliability,2
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Resourcefulness,1
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Self-awareness,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Self-motivation,3
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Teamwork & Collaboration,0
ENVU9WM,Sustainable Water Management,David Oliver,3,5,personal,Time Management,3
GEOU2GE,Global Environmental Issues,David Oliver,1,2,computational,AI (generative) Competency,0
