"module_code","category","skill_name","level"
"ENMPG23","computational","Modelling","0"
"ENMPG23","computational","Presentation Software","2"
"ENMPG23","computational","Remote Meeting/Collaborative Software","2"
"ENMPG23","computational","Remote Sensing (data collection and analysis)","0"
"ENMPG23","computational","Social Media","0"
"ENMPG23","computational","Spreadsheet Creation and Management","0"
"ENMPG23","computational","Statistical Programmes","0"
"ENMPG23","computational","Word Processing","2"
"ENMPG23","field","Application of Remote Observations","0"
"ENMPG23","field","Conducting Transects","0"
"ENMPG23","field","Core Skills","0"
"ENMPG23","field","Drone Observations","0"
"ENMPG23","field","Environmental Impact Assessment","1"
"ENMPG23","field","GPS Usage","0"
"ENMPG23","field","Health and Safety Competency","0"
"ENMPG23","field","Mapping Skills","0"
"ENMPG23","field","Sampling: In-situ Monitoring","0"
"ENMPG23","field","Sampling: Physical Collection","0"
"ENMPG23","field","Species Monitoring","0"
"ENMPG23","lab","Accurate Result Reporting","0"
"ENMPG23","lab","Air Quality Analysis","1"
"ENMPG23","lab","Chemical Handling","0"
"ENMPG23","lab","Developing and Implementing SOPs","0"
"ENMPG23","lab","Good Laboratory Practices (GLP)","0"
"ENMPG23","lab","Maintaining Lab Notebooks","0"
"ENMPG23","lab","Microscopy","0"
"ENMPG23","lab","Operating Lab Equipment","0"
"ENMPG23","lab","Physical Chemical Analysis","0"
"ENMPG23","lab","Pipetting","0"
"ENMPG23","lab","Risk Assessments","0"
"ENMPG23","lab","Sample Preparation and Handling","0"
"ENMPG23","lab","Soil Quality Assessment","0"
"ENMPG23","lab","Water Quality Assessment","0"
"ENMPG23","personal","Adaptability","2"
"ENMPG23","personal","Verbal Communication","3"
"ENMPG23","personal","Written Communication","3"
"ENMPG23","personal","Conflict Resolution","3"
"ENMPG23","personal","Critical Thinking","3"
"ENMPG23","personal","Detail-Orientated Skills","3"
"ENMPG23","personal","Innovation","2"
"ENMPG23","personal","Integrated Problem-solving","2"
"ENMPG23","personal","Interpersonal Skills","2"
"ENMPG23","personal","Leadership","2"
"ENMPG23","personal","Reliability","2"
"ENMPG23","personal","Resourcefulness","2"
"ENMPG23","personal","Self-awareness","2"
"ENMPG23","personal","Self-motivation","2"
"ENMPG23","personal","Teamwork & Collaboration","3"
"ENMPG23","personal","Time Management","3"
"GEOU1PP","computational","AI (generative) Competency","1"
"GEOU1PP","computational","Computer Programming","0"
"GEOU1PP","computational","Data Management","2"
"GEOU1PP","computational","Effective Email Communication","1"
"GEOU1PP","computational","Geographical Information Systems (GIS)","0"
"GEOU1PP","computational","Graphic Design","0"
"GEOU1PP","computational","Modelling","0"
"GEOU1PP","computational","Presentation Software","0"
"GEOU1PP","computational","Remote Meeting/Collaborative Software","0"
"GEOU1PP","computational","Remote Sensing (data collection and analysis)","0"
"GEOU1PP","computational","Social Media","0"
"GEOU1PP","computational","Spreadsheet Creation and Management","2"
"GEOU1PP","computational","Statistical Programmes","0"
"GEOU1PP","computational","Word Processing","2"
"GEOU1PP","field","Application of Remote Observations","0"
"GEOU1PP","field","Conducting Transects","0"
"GEOU1PP","field","Core Skills","0"
"GEOU1PP","field","Drone Observations","0"
"GEOU1PP","field","Environmental Impact Assessment","0"
"GEOU1PP","field","GPS Usage","0"
"GEOU1PP","field","Health and Safety Competency","0"
"GEOU1PP","field","Mapping Skills","0"
"GEOU1PP","field","Sampling: In-situ Monitoring","0"
"GEOU1PP","field","Sampling: Physical Collection","0"
"GEOU1PP","field","Species Monitoring","0"
"GEOU1PP","lab","Accurate Result Reporting","0"
"GEOU1PP","lab","Air Quality Analysis","0"
"GEOU1PP","lab","Chemical Handling","0"
"GEOU1PP","lab","Developing and Implementing SOPs","0"
"GEOU1PP","lab","Good Laboratory Practices (GLP)","0"
"GEOU1PP","lab","Maintaining Lab Notebooks","0"
"GEOU1PP","lab","Microscopy","0"
"GEOU1PP","lab","Operating Lab Equipment","0"
"GEOU1PP","lab","Physical Chemical Analysis","0"
"GEOU1PP","lab","Pipetting","0"
"GEOU1PP","lab","Risk Assessments","0"
"GEOU1PP","lab","Sample Preparation and Handling","0"
"GEOU1PP","lab","Soil Quality Assessment","0"
"GEOU1PP","lab","Water Quality Assessment","0"
"GEOU1PP","personal","Adaptability","2"
"GEOU1PP","personal","Verbal Communication","2"
"GEOU1PP","personal","Written Communication","1"
"GEOU1PP","personal","Conflict Resolution","2"
"GEOU1PP","personal","Critical Thinking","2"
"GEOU1PP","personal","Detail-Orientated Skills","2"
"GEOU1PP","personal","Innovation","0"
"GEOU1PP","personal","Integrated Problem-solving","1"
"GEOU1PP","personal","Interpersonal Skills","2"
"GEOU1PP","personal","Leadership","0"
"GEOU1PP","personal","Reliability","0"
"GEOU1PP","personal","Resourcefulness","1"
"GEOU1PP","personal","Self-awareness","1"
"GEOU1PP","personal","Self-motivation","1"
"GEOU1PP","personal","Teamwork & Collaboration","0"
"GEOU1PP","personal","Time Management","0"
"EOEU1OE","computational","AI (generative) Competency","0"
"EOEU1OE","computational","Computer Programming","0"
"EOEU1OE","computational","Data Management","0"
"EOEU1OE","computational","Effective Email Communication","0"
"EOEU1OE","computational","Geographical Information Systems (GIS)","0"
"EOEU1OE","computational","Graphic Design","1"
"EOEU1OE","computational","Modelling","0"
"EOEU1OE","computational","Presentation Software","2"
"EOEU1OE","computational","Remote Meeting/Collaborative Software","0"
"EOEU1OE","computational","Remote Sensing (data collection and analysis)","0"
"EOEU1OE","computational","Social Media","0"
"EOEU1OE","computational","Spreadsheet Creation and Management","0"
"EOEU1OE","computational","Statistical Programmes","0"
"EOEU1OE","computational","Word Processing","2"
"EOEU1OE","field","Application of Remote Observations","0"
"EOEU1OE","field","Conducting Transects","0"
"EOEU1OE","field","Core Skills","3"
"EOEU1OE","field","Drone Observations","0"
"EOEU1OE","field","Environmental Impact Assessment","0"
"EOEU1OE","field","GPS Usage","2"
"EOEU1OE","field","Health and Safety Competency","2"
"EOEU1OE","field","Mapping Skills","3"
"EOEU1OE","field","Sampling: In-situ Monitoring","0"
"EOEU1OE","field","Sampling: Physical Collection","0"
"EOEU1OE","field","Species Monitoring","0"
"EOEU1OE","lab","Accurate Result Reporting","0"
"EOEU1OE","lab","Air Quality Analysis","0"
"EOEU1OE","lab","Chemical Handling","0"
"EOEU1OE","lab","Developing and Implementing SOPs","0"
"EOEU1OE","lab","Good Laboratory Practices (GLP)","0"
"EOEU1OE","lab","Maintaining Lab Notebooks","0"
"EOEU1OE","lab","Microscopy","0"
"EOEU1OE","lab","Operating Lab Equipment","0"
"EOEU1OE","lab","Physical Chemical Analysis","0"
"EOEU1OE","lab","Pipetting","0"
"EOEU1OE","lab","Risk Assessments","2"
"EOEU1OE","lab","Sample Preparation and Handling","0"
"EOEU1OE","lab","Soil Quality Assessment","0"
"EOEU1OE","lab","Water Quality Assessment","0"
"EOEU1OE","personal","Adaptability","1"
"EOEU1OE","personal","Verbal Communication","1"
"EOEU1OE","personal","Written Communication","2"
"EOEU1OE","personal","Conflict Resolution","0"
"EOEU1OE","personal","Critical Thinking","2"
"EOEU1OE","personal","Detail-Orientated Skills","2"
"EOEU1OE","personal","Innovation","0"
"EOEU1OE","personal","Integrated Problem-solving","1"
"EOEU1OE","personal","Interpersonal Skills","2"
"EOEU1OE","personal","Leadership","2"
"EOEU1OE","personal","Reliability","2"
"EOEU1OE","personal","Resourcefulness","2"
"EOEU1OE","personal","Self-awareness","1"
"EOEU1OE","personal","Self-motivation","2"
"EOEU1OE","personal","Teamwork & Collaboration","2"
"EOEU1OE","personal","Time Management","2"
"EOEU3OE","computational","AI (generative) Competency","0"
"EOEU3OE","computational","Computer Programming","0"
"EOEU3OE","computational","Data Management","0"
"EOEU3OE","computational","Effective Email Communication","0"
"EOEU3OE","computational","Geographical Information Systems (GIS)","0"
"EOEU3OE","computational","Graphic Design","0"
"EOEU3OE","computational","Modelling","0"
"EOEU3OE","computational","Presentation Software","0"
"EOEU3OE","computational","Remote Meeting/Collaborative Software","0"
"EOEU3OE","computational","Remote Sensing (data collection and analysis)","0"
"EOEU3OE","computational","Social Media","0"
"EOEU3OE","computational","Spreadsheet Creation and Management","0"
"EOEU3OE","computational","Statistical Programmes","0"
"EOEU3OE","computational","Word Processing","0"
"EOEU3OE","field","Application of Remote Observations","0"
"EOEU3OE","field","Conducting Transects","0"
"EOEU3OE","field","Core Skills","3"
"EOEU3OE","field","Drone Observations","0"
"EOEU3OE","field","Environmental Impact Assessment","0"
"EOEU3OE","field","GPS Usage","3"
"EOEU3OE","field","Health and Safety Competency","2"
"EOEU3OE","field","Mapping Skills","3"
"EOEU3OE","field","Sampling: In-situ Monitoring","0"
"EOEU3OE","field","Sampling: Physical Collection","0"
"EOEU3OE","field","Species Monitoring","0"
"EOEU3OE","lab","Accurate Result Reporting","0"
"EOEU3OE","lab","Air Quality Analysis","0"
"EOEU3OE","lab","Chemical Handling","0"
"EOEU3OE","lab","Developing and Implementing SOPs","0"
"EOEU3OE","lab","Good Laboratory Practices (GLP)","0"
"EOEU3OE","lab","Maintaining Lab Notebooks","0"
"EOEU3OE","lab","Microscopy","0"
"EOEU3OE","lab","Operating Lab Equipment","0"
"EOEU3OE","lab","Physical Chemical Analysis","0"
"EOEU3OE","lab","Pipetting","0"
"EOEU3OE","lab","Risk Assessments","1"
"EOEU3OE","lab","Sample Preparation and Handling","0"
"EOEU3OE","lab","Soil Quality Assessment","0"
"EOEU3OE","lab","Water Quality Assessment","0"
"EOEU3OE","personal","Adaptability","2"
"EOEU3OE","personal","Verbal Communication","2"
"EOEU3OE","personal","Written Communication","0"
"EOEU3OE","personal","Conflict Resolution","2"
"EOEU3OE","personal","Critical Thinking","2"
"EOEU3OE","personal","Detail-Orientated Skills","2"
"EOEU3OE","personal","Innovation","1"
"EOEU3OE","personal","Integrated Problem-solving","2"
"EOEU3OE","personal","Interpersonal Skills","2"
"EOEU3OE","personal","Leadership","3"
"EOEU3OE","personal","Reliability","3"
"EOEU3OE","personal","Resourcefulness","2"
"EOEU3OE","personal","Self-awareness","2"
"EOEU3OE","personal","Self-motivation","2"
"EOEU3OE","personal","Teamwork & Collaboration","3"
"EOEU3OE","personal","Time Management","2"
"EOEU6S6","computational","AI (generative) Competency","0"
"EOEU6S6","computational","Computer Programming","0"
"EOEU6S6","computational","Data Management","0"
"EOEU6S6","computational","Effective Email Communication","0"
"EOEU6S6","computational","Geographical Information Systems (GIS)","0"
"EOEU6S6","computational","Graphic Design","0"
"EOEU6S6","computational","Modelling","0"
"EOEU6S6","computational","Presentation Software","0"
"EOEU6S6","computational","Remote Meeting/Collaborative Software","0"
"EOEU6S6","computational","Remote Sensing (data collection and analysis)","0"
"EOEU6S6","computational","Social Media","0"
"EOEU6S6","computational","Spreadsheet Creation and Management","0"
"EOEU6S6","computational","Statistical Programmes","0"
"EOEU6S6","computational","Word Processing","0"
"EOEU6S6","field","Application of Remote Observations","0"
"EOEU6S6","field","Conducting Transects","0"
"EOEU6S6","field","Core Skills","3"
"EOEU6S6","field","Drone Observations","0"
"EOEU6S6","field","Environmental Impact Assessment","0"
"EOEU6S6","field","GPS Usage","3"
"EOEU6S6","field","Health and Safety Competency","3"
"EOEU6S6","field","Mapping Skills","3"
"EOEU6S6","field","Sampling: In-situ Monitoring","0"
"EOEU6S6","field","Sampling: Physical Collection","0"
"EOEU6S6","field","Species Monitoring","0"
"EOEU6S6","lab","Accurate Result Reporting","0"
"EOEU6S6","lab","Air Quality Analysis","0"
"EOEU6S6","lab","Chemical Handling","0"
"EOEU6S6","lab","Developing and Implementing SOPs","0"
"EOEU6S6","lab","Good Laboratory Practices (GLP)","0"
"EOEU6S6","lab","Maintaining Lab Notebooks","0"
"EOEU6S6","lab","Microscopy","0"
"EOEU6S6","lab","Operating Lab Equipment","0"
"EOEU6S6","lab","Physical Chemical Analysis","0"
"EOEU6S6","lab","Pipetting","0"
"EOEU6S6","lab","Risk Assessments","2"
"EOEU6S6","lab","Sample Preparation and Handling","0"
"EOEU6S6","lab","Soil Quality Assessment","0"
"EOEU6S6","lab","Water Quality Assessment","0"
"EOEU6S6","personal","Adaptability","3"
"EOEU6S6","personal","Verbal Communication","2"
"EOEU6S6","personal","Written Communication","0"
"EOEU6S6","personal","Conflict Resolution","3"
"EOEU6S6","personal","Critical Thinking","3"
"EOEU6S6","personal","Detail-Orientated Skills","3"
"EOEU6S6","personal","Innovation","2"
"EOEU6S6","personal","Integrated Problem-solving","3"
"EOEU6S6","personal","Interpersonal Skills","3"
"EOEU6S6","personal","Leadership","3"
"EOEU6S6","personal","Reliability","3"
"EOEU6S6","personal","Resourcefulness","2"
"EOEU6S6","personal","Self-awareness","3"
"EOEU6S6","personal","Self-motivation","3"
"EOEU6S6","personal","Teamwork & Collaboration","3"
"EOEU6S6","personal","Time Management","3"
"EPLPPG3","computational","AI (generative) Competency","0"
"EPLPPG3","computational","Computer Programming","2"
"EPLPPG3","computational","Data Management","3"
"EPLPPG3","computational","Effective Email Communication","3"
"EPLPPG3","computational","Geographical Information Systems (GIS)","3"
"EPLPPG3","computational","Graphic Design","2"
"EPLPPG3","computational","Modelling","0"
"EPLPPG3","computational","Presentation Software","3"
"EPLPPG3","computational","Remote Meeting/Collaborative Software","2"
"EPLPPG3","computational","Remote Sensing (data collection and analysis)","3"
"EPLPPG3","computational","Social Media","0"
"EPLPPG3","computational","Spreadsheet Creation and Management","2"
"EPLPPG3","computational","Statistical Programmes","0"
"EPLPPG3","computational","Word Processing","3"
"EPLPPG3","field","Application of Remote Observations","0"
"EPLPPG3","field","Conducting Transects","0"
"EPLPPG3","field","Core Skills","0"
"EPLPPG3","field","Drone Observations","3"
"EPLPPG3","field","Environmental Impact Assessment","2"
"EPLPPG3","field","GPS Usage","0"
"EPLPPG3","field","Health and Safety Competency","0"
"EPLPPG3","field","Mapping Skills","3"
"EPLPPG3","field","Sampling: In-situ Monitoring","2"
"EPLPPG3","field","Sampling: Physical Collection","0"
"EPLPPG3","field","Species Monitoring","0"
"EPLPPG3","lab","Accurate Result Reporting","2"
"EPLPPG3","lab","Air Quality Analysis","0"
"EPLPPG3","lab","Chemical Handling","0"
"EPLPPG3","lab","Developing and Implementing SOPs","0"
"EPLPPG3","lab","Good Laboratory Practices (GLP)","0"
"EPLPPG3","lab","Maintaining Lab Notebooks","0"
"EPLPPG3","lab","Microscopy","0"
"EPLPPG3","lab","Operating Lab Equipment","0"
"EPLPPG3","lab","Physical Chemical Analysis","0"
"EPLPPG3","lab","Pipetting","0"
"EPLPPG3","lab","Risk Assessments","0"
"EPLPPG3","lab","Sample Preparation and Handling","0"
"EPLPPG3","lab","Soil Quality Assessment","0"
"EPLPPG3","lab","Water Quality Assessment","0"
"EPLPPG3","personal","Adaptability","2"
"EPLPPG3","personal","Verbal Communication","3"
"EPLPPG3","personal","Written Communication","3"
"EPLPPG3","personal","Conflict Resolution","2"
"EPLPPG3","personal","Critical Thinking","3"
"EPLPPG3","personal","Detail-Orientated Skills","2"
"EPLPPG3","personal","Innovation","3"
"EPLPPG3","personal","Integrated Problem-solving","3"
"EPLPPG3","personal","Interpersonal Skills","2"
"EPLPPG3","personal","Leadership","2"
"EPLPPG3","personal","Reliability","2"
"EPLPPG3","personal","Resourcefulness","2"
"EPLPPG3","personal","Self-awareness","2"
"EPLPPG3","personal","Self-motivation","2"
"EPLPPG3","personal","Teamwork & Collaboration","3"
"EPLPPG3","personal","Time Management","2"
